horizon_name,date,location,location_name,product,product_name,supplier,abc_class,lead_time_days,reorder_point_s,order_up_to_S,z_value,review_days,opening_inventory,received_qty,inventory_position_before_order,order_qty,arrival_date,inventory_position_after_order,on_order_after,forecast_demand,forecast_std,promo_uplift,actual_demand,fulfilled_units,lost_sales_units,ending_inventory,simulated_stockout_flag,purchase_price,sales_price,simulated_inventory_value,ordering_cost,actual_balance,actual_inventory_value,actual_stockout_flag,is_promo,campaign_type
test_q4_2024,2024-11-19,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,3.0,0,3.0,0,,3.0,0,0.0455,0.294,2.5,0.0,0.0,0.0,3.0,0,54.34,66.14,163.02,0.0,2.0,108.68,0,0,
test_q4_2024,2024-11-20,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,3.0,0,3.0,0,,3.0,0,0.1767,0.294,2.5,0.0,0.0,0.0,3.0,0,54.34,66.14,163.02,0.0,2.0,108.68,0,0,
test_q4_2024,2024-11-21,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,3.0,0,3.0,0,,3.0,0,0.0455,0.294,2.5,0.0,0.0,0.0,3.0,0,54.34,66.14,163.02,0.0,2.0,108.68,0,0,
test_q4_2024,2024-11-22,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,3.0,0,3.0,0,,3.0,0,0.0455,0.294,2.5,0.0,0.0,0.0,3.0,0,54.34,66.14,163.02,0.0,4.0,217.36,0,0,
test_q4_2024,2024-11-23,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,3.0,0,3.0,0,,3.0,0,0.0455,0.294,2.5,0.0,0.0,0.0,3.0,0,54.34,66.14,163.02,0.0,4.0,217.36,0,0,
test_q4_2024,2024-11-24,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,3.0,0,3.0,0,,3.0,0,0.0455,0.294,2.5,0.0,0.0,0.0,3.0,0,54.34,66.14,163.02,0.0,,,0,0,
test_q4_2024,2024-11-25,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,3.0,0,3.0,0,,3.0,0,0.0455,0.294,2.5,1.0,1.0,0.0,2.0,0,54.34,66.14,108.68,0.0,4.0,217.36,0,0,
test_q4_2024,2024-11-26,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0615,0.3194,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,3.0,163.02,0,0,
test_q4_2024,2024-11-27,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.1928,0.3194,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,3.0,163.02,0,0,
test_q4_2024,2024-11-28,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0615,0.3194,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,3.0,163.02,0,0,
test_q4_2024,2024-11-29,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0615,0.3194,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,3.0,163.02,0,0,
test_q4_2024,2024-11-30,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0482,0.3194,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,3.0,163.02,0,0,
test_q4_2024,2024-12-01,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0482,0.3194,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,,,0,0,
test_q4_2024,2024-12-02,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.092,0.3194,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-03,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0482,0.3194,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-04,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.1795,0.3194,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-05,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0161,0.294,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,5.0,271.70000000000005,0,0,
test_q4_2024,2024-12-06,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0294,0.294,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,5.0,271.70000000000005,0,0,
test_q4_2024,2024-12-07,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0294,0.294,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,5.0,271.70000000000005,0,0,
test_q4_2024,2024-12-08,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0294,0.294,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,,,0,0,
test_q4_2024,2024-12-09,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0732,0.294,2.5,1.0,1.0,0.0,1.0,0,54.34,66.14,54.34,0.0,5.0,271.70000000000005,0,0,
test_q4_2024,2024-12-10,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,1.0,0,1.0,2,2024-12-19,3.0,2,0.0455,0.3194,2.5,0.0,0.0,0.0,1.0,0,54.34,66.14,54.34,46.54,4.0,217.36,0,0,
test_q4_2024,2024-12-11,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,1.0,0,3.0,0,,3.0,2,0.133,0.3194,2.5,0.0,0.0,0.0,1.0,0,54.34,66.14,54.34,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-12,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,1.0,0,3.0,0,,3.0,2,0.0455,0.3194,2.5,0.0,0.0,0.0,1.0,0,54.34,66.14,54.34,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-13,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,1.0,0,3.0,0,,3.0,2,0.0455,0.3194,2.5,0.0,0.0,0.0,1.0,0,54.34,66.14,54.34,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-14,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,1.0,0,3.0,0,,3.0,2,0.0455,0.3194,2.5,0.0,0.0,0.0,1.0,0,54.34,66.14,54.34,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-15,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,1.0,0,3.0,0,,3.0,2,0.0455,0.3194,2.5,0.0,0.0,0.0,1.0,0,54.34,66.14,54.34,0.0,,,0,0,
test_q4_2024,2024-12-16,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,1.0,0,3.0,0,,3.0,2,0.133,0.3194,2.5,0.0,0.0,0.0,1.0,0,54.34,66.14,54.34,0.0,5.0,271.70000000000005,0,0,
test_q4_2024,2024-12-17,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,1.0,0,3.0,0,,3.0,2,0.0455,0.3194,2.5,0.0,0.0,0.0,1.0,0,54.34,66.14,54.34,0.0,5.0,271.70000000000005,0,0,
test_q4_2024,2024-12-18,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,1.0,0,3.0,0,,3.0,2,0.133,0.3194,2.5,0.0,0.0,0.0,1.0,0,54.34,66.14,54.34,0.0,5.0,271.70000000000005,0,0,
test_q4_2024,2024-12-19,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,3.0,2,3.0,0,,3.0,0,0.0455,0.3194,2.5,0.0,0.0,0.0,3.0,0,54.34,66.14,163.02,0.0,5.0,271.70000000000005,0,0,
test_q4_2024,2024-12-20,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,3.0,0,3.0,0,,3.0,0,0.0455,0.3194,2.5,0.0,0.0,0.0,3.0,0,54.34,66.14,163.02,0.0,5.0,271.70000000000005,0,0,
test_q4_2024,2024-12-21,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,3.0,0,3.0,0,,3.0,0,0.0321,0.3194,2.5,1.0,1.0,0.0,2.0,0,54.34,66.14,108.68,0.0,5.0,271.70000000000005,0,0,
test_q4_2024,2024-12-22,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0482,0.3421,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,,,0,0,
test_q4_2024,2024-12-23,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.1357,0.3421,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-24,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0321,0.3421,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-25,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.1196,0.3421,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-26,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0321,0.3421,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-27,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0321,0.3421,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-28,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0759,0.3421,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-29,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0321,0.3421,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,,,0,0,
test_q4_2024,2024-12-30,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.1196,0.3421,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,4.0,217.36,0,0,
test_q4_2024,2024-12-31,1314,LOJA 1314,13315,BROMELIN SUSP 100ML,33104,C,9,1,3,0.84,5,2.0,0,2.0,0,,2.0,0,0.0321,0.3421,2.5,0.0,0.0,0.0,2.0,0,54.34,66.14,108.68,0.0,5.0,271.70000000000005,0,0,
test_q4_2024,2024-10-01,1314,LOJA 1314,1439,SORINE GTS ADULTO 30ML,334,B,9,6,9,0.84,5,8.0,0,8.0,0,,8.0,0,0.228,0.3809,2.5,0.0,0.0,0.0,8.0,0,20.27,23.45,162.16,0.0,5.0,101.35,0,0,
test_q4_2024,2024-10-02,1314,LOJA 1314,1439,SORINE GTS ADULTO 30ML,334,B,9,6,9,0.84,5,8.0,0,8.0,0,,8.0,0,0.228,0.3809,2.5,0.0,0.0,0.0,8.0,0,20.27,23.45,162.16,0.0,5.0,101.35,0,0,
test_q4_2024,2024-10-03,1314,LOJA 1314,1439,SORINE GTS ADULTO 30ML,334,B,9,6,9,0.84,5,8.0,0,8.0,0,,8.0,0,0.228,0.3809,2.5,0.0,0.0,0.0,8.0,0,20.27,23.45,162.16,0.0,5.0,101.35,0,0,
test_q4_2024,2024-10-04,1314,LOJA 1314,1439,SORINE GTS ADULTO 30ML,334,B,9,6,9,0.84,5,8.0,0,8.0,0,,8.0,0,0.1843,0.3809,2.5,0.0,0.0,0.0,8.0,0,20.27,23.45,162.16,0.0,5.0,101.35,0,0,
